Transaccion Num,Fecha y Hora,Cod Prod,Tipo Venta,Cantidad,Ciudad,Categoría,Subcategoría
626063,2024-09-01 23:37:43.524,TVSG-72043,Online,1,CHI,TVS,TVSG
626064,2024-09-02 04:13:35.198,AUDE-80545,Online,1,YOK,AUD,AUDE
626065,2024-09-02 15:19:54.593,EAGB-93225,Online,1,TOK,EAG,EAGB
626066,2024-09-02 23:02:23.528,CAMC-67490,Online,1,OSA,CAM,CAMC
626067,2024-09-03 00:30:51.600,CAMB-51587,Online,1,TOK,CAM,CAMB
626068,2024-09-03 03:47:54.354,PCTG-83764,Online,1,TOK,PCT,PCTG
626069,2024-09-03 09:08:53.598,AUDC-26674,Online,1,TOK,AUD,AUDC
626070,2024-09-03 12:46:08.481,TVSA-86884,Online,1,HIR,TVS,TVSA
626071,2024-09-03 18:56:38.165,TREC-66159,Online,1,TOK,TRE,TREC
626072,2024-09-04 04:04:41.677,EAGB-35294,Online,1,NAO,EAG,EAGB
626073,2024-09-04 08:38:17.622,JUGB-71287,Online,1,KYO,JUG,JUGB
626074,2024-09-04 16:34:02.464,EAGC-76430,Tienda,1,YOK,EAG,EAGC
626075,2024-09-05 00:13:29.221,ELED-72973,Online,3,CHI,ELE,ELED
626076,2024-09-05 11:13:26.655,TVSG-83930,Online,1,NAO,TVS,TVSG
626077,2024-09-05 21:26:12.763,TVSG-42564,Online,1,TOK,TVS,TVSG
626078,2024-09-05 23:09:24.858,AUDC-86094,Online,1,TOK,AUD,AUDC
626079,2024-09-06 10:15:11.432,GFTB-59305,Tienda,1,OSA,GFT,GFTB
626080,2024-09-06 21:51:52.078,VALD-70662,Online,1,TOK,VAL,VALD
626081,2024-09-07 09:09:06.733,PMUA-91660,Online,1,TOK,PMU,PMUA
626082,2024-09-07 20:08:20.906,TREA-12574,Online,3,TOK,TRE,TREA
626083,2024-09-07 21:34:32.267,CAME-19012,Online,1,OSA,CAM,CAME
626084,2024-09-08 03:09:53.501,SALC-16651,Online,1,TOK,SAL,SALC
626085,2024-09-08 08:07:28.410,TVSE-38644,Online,1,TOK,TVS,TVSE
626086,2024-09-08 19:22:37.276,CAMB-10246,Online,1,TOK,CAM,CAMB
626087,2024-09-08 23:13:30.562,PMUB-93875,Online,3,TOK,PMU,PMUB
626088,2024-09-09 09:29:50.853,ELEA-95730,Online,1,TOK,ELE,ELEA
626089,2024-09-09 19:35:32.955,TCLB-22760,Online,1,TOK,TCL,TCLB
626090,2024-09-10 07:25:06.860,TVSA-71943,Tienda,1,TOK,TVS,TVSA
626091,2024-09-10 11:13:21.808,TVSF-66259,Online,1,TOK,TVS,TVSF
626092,2024-09-10 14:47:11.335,GFTA-55595,Online,1,TOK,GFT,GFTA
626093,2024-09-10 17:54:52.761,HINC-99639,Online,3,KYO,HIN,HINC
626094,2024-09-10 21:50:48.937,EAGA-42140,Tienda,2,TOK,EAG,EAGA
626095,2024-09-11 03:06:17.969,VALA-86017,Online,1,NAO,VAL,VALA
626096,2024-09-11 04:41:10.843,AUDB-93155,Online,1,NAO,AUD,AUDB
626097,2024-09-11 09:46:23.511,SALC-74981,Online,1,TOK,SAL,SALC
626098,2024-09-11 13:38:39.287,CAME-79427,Online,1,TOK,CAM,CAME
626099,2024-09-11 20:50:28.299,PMUD-72375,Online,1,TOK,PMU,PMUD
626100,2024-09-12 07:01:53.691,AUDD-14707,Tienda,1,TOK,AUD,AUDD
626101,2024-09-12 07:36:11.388,CAMD-21652,Online,1,TOK,CAM,CAMD
626102,2024-09-12 16:59:58.935,TVSF-52972,Online,2,TOK,TVS,TVSF
626103,2024-09-13 02:58:00.350,TVSE-39365,Tienda,1,OSA,TVS,TVSE
626104,2024-09-13 03:24:04.986,TVSK-29455,Online,1,OSA,TVS,TVSK
626105,2024-09-13 09:10:14.874,JUGB-13067,Online,1,SAI,JUG,JUGB
626106,2024-09-13 11:07:20.119,PCTF-39766,Online,2,KYO,PCT,PCTF
626107,2024-09-13 14:09:23.689,PCTB-39061,Online,1,TOK,PCT,PCTB
626108,2024-09-13 23:53:41.263,ELEB-64108,Tienda,1,TOK,ELE,ELEB
626109,2024-09-14 01:06:20.906,TVSG-43857,Online,2,TOK,TVS,TVSG
626110,2024-09-14 04:18:26.052,HINA-51521,Online,1,TOK,HIN,HINA
626111,2024-09-14 10:28:42.237,PMUB-64632,Online,1,YOK,PMU,PMUB
626112,2024-09-14 12:36:21.357,TVSH-64984,Online,3,TOK,TVS,TVSH
626113,2024-09-14 19:03:54.765,AUDF-86055,Online,1,OKA,AUD,AUDF
626114,2024-09-14 20:09:21.730,ELEA-52753,Tienda,1,KAW,ELE,ELEA
626115,2024-09-15 01:48:41.195,SALC-16651,Online,1,TOK,SAL,SALC
626116,2024-09-15 13:01:28.537,TVSC-31110,Online,3,TOK,TVS,TVSC
626117,2024-09-15 14:07:21.718,GFTB-31427,Online,1,TOK,GFT,GFTB
626118,2024-09-15 19:34:50.782,VALC-29478,Online,1,OSA,VAL,VALC
626119,2024-09-15 21:21:28.116,TREB-15387,Online,3,TOK,TRE,TREB
626120,2024-09-16 08:07:22.477,AUDF-40301,Online,1,TOK,AUD,AUDF
626121,2024-09-16 09:55:55.738,VJGA-75858,Online,1,OSA,VJG,VJGA
626122,2024-09-16 21:55:04.604,TCLA-36993,Online,1,TOK,TCL,TCLA
626123,2024-09-17 01:03:30.803,CAMC-26079,Online,1,YOK,CAM,CAMC
626124,2024-09-17 06:04:46.980,ELEH-14712,Tienda,1,OSA,ELE,ELEH
626125,2024-09-17 17:41:37.442,CAMF-49001,Online,1,CHI,CAM,CAMF
626126,2024-09-17 21:47:18.015,PCTA-27622,Online,1,TOK,PCT,PCTA
626127,2024-09-18 07:23:48.049,SVSB-99945,Online,2,KOB,SVS,SVSB
626128,2024-09-18 13:35:31.685,SALA-92498,Online,1,OSA,SAL,SALA
626129,2024-09-18 18:12:55.309,TVSC-95847,Online,3,TOK,TVS,TVSC
626130,2024-09-19 03:34:33.923,SVSC-92567,Online,3,TOK,SVS,SVSC
626131,2024-09-19 10:16:22.006,TVSJ-52725,Online,1,SAP,TVS,TVSJ
626132,2024-09-19 10:18:13.927,EAGA-14021,Online,2,SAP,EAG,EAGA
626133,2024-09-19 14:42:28.958,TVSF-79386,Tienda,1,TOK,TVS,TVSF
626134,2024-09-20 01:29:43.857,AUDA-72639,Online,1,TOK,AUD,AUDA
626135,2024-09-20 03:34:24.142,TVSG-12052,Online,1,TOK,TVS,TVSG
626136,2024-09-20 14:12:46.945,SVSB-53445,Online,1,NAO,SVS,SVSB
626137,2024-09-20 21:50:14.905,PCTF-40305,Tienda,1,NAO,PCT,PCTF
626138,2024-09-21 03:31:08.573,GFTA-57004,Online,1,TOK,GFT,GFTA
626139,2024-09-21 06:13:07.242,TREC-29209,Online,1,OSA,TRE,TREC
626140,2024-09-21 12:20:24.632,HINB-53398,Online,2,TOK,HIN,HINB
626141,2024-09-21 14:42:39.686,PCTB-85135,Online,1,TOK,PCT,PCTB
626142,2024-09-21 22:06:22.841,VALA-66912,Online,1,OSA,VAL,VALA
626143,2024-09-21 22:28:51.655,ELEA-52753,Online,1,NAO,ELE,ELEA
626144,2024-09-22 05:55:07.648,VALC-89709,Online,1,TOK,VAL,VALC
626145,2024-09-22 07:39:48.199,TVSF-68361,Online,1,TOK,TVS,TVSF
626146,2024-09-22 11:36:09.699,EAGB-87559,Tienda,2,KOB,EAG,EAGB
626147,2024-09-22 19:46:49.081,TREA-54559,Tienda,1,TOK,TRE,TREA
626148,2024-09-23 03:26:40.307,ELEA-16925,Online,2,SAI,ELE,ELEA
626149,2024-09-23 12:21:22.233,TREB-88970,Online,1,TOK,TRE,TREB
626150,2024-09-23 16:58:55.448,VALC-92225,Online,1,YOK,VAL,VALC
626151,2024-09-23 17:18:10.768,CAMG-36891,Online,1,SAP,CAM,CAMG
626152,2024-09-24 00:58:26.417,HIND-75394,Online,1,OSA,HIN,HIND
626153,2024-09-24 03:33:53.708,CAMG-10217,Online,1,YOK,CAM,CAMG
626154,2024-09-24 06:24:47.030,SALD-54535,Online,1,TOK,SAL,SALD
626155,2024-09-24 13:51:10.444,DEPC-49398,Online,1,CHI,DEP,DEPC
626156,2024-09-25 00:51:31.498,AUDD-72622,Online,1,OKA,AUD,AUDD
626157,2024-09-25 10:08:24.564,VALC-66861,Online,1,NAO,VAL,VALC
626158,2024-09-25 16:57:56.735,CAMC-93921,Online,1,TOK,CAM,CAMC
626159,2024-09-25 17:16:30.883,HOGC-91549,Tienda,1,TOK,HOG,HOGC
626160,2024-09-26 00:07:00.210,JUGA-19374,Online,1,TOK,JUG,JUGA
626161,2024-09-26 02:45:53.870,PMUA-46620,Online,1,YOK,PMU,PMUA
626162,2024-09-26 07:07:34.380,TVSF-89636,Online,3,TOK,TVS,TVSF
626163,2024-09-26 09:54:59.727,HINB-61066,Online,2,FUK,HIN,HINB
626164,2024-09-26 19:16:54.694,ELEH-98580,Online,1,TOK,ELE,ELEH
626165,2024-09-27 05:06:36.659,TVSB-75678,Online,1,FUK,TVS,TVSB
626166,2024-09-27 05:32:50.202,HOGA-66297,Online,1,OSA,HOG,HOGA
626167,2024-09-27 12:22:11.151,EAGA-99524,Online,2,YOK,EAG,EAGA
626168,2024-09-27 17:37:49.413,SALC-16651,Online,1,OSA,SAL,SALC
626169,2024-09-28 04:16:59.392,PCTC-51525,Tienda,1,OSA,PCT,PCTC
626170,2024-09-28 13:15:52.771,HOGB-92802,Tienda,1,NAO,HOG,HOGB
626171,2024-09-28 16:16:39.801,TREC-33239,Online,1,TOK,TRE,TREC
626172,2024-09-28 20:46:01.790,PCTG-83764,Online,1,NAO,PCT,PCTG
626173,2024-09-28 21:06:00.580,TVSC-31110,Online,1,SAP,TVS,TVSC
626174,2024-09-29 07:00:38.509,HINC-71647,Tienda,1,TOK,HIN,HINC
626175,2024-09-29 10:07:55.523,PCTA-87890,Online,2,TOK,PCT,PCTA
626176,2024-09-29 19:02:06.509,HINB-52731,Online,1,TOK,HIN,HINB
626177,2024-09-30 05:10:21.359,AUDD-93430,Online,3,TOK,AUD,AUDD
626178,2024-09-30 11:57:28.540,CAMB-76266,Online,3,FUK,CAM,CAMB
626179,2024-09-30 21:25:15.457,TVSF-66259,Online,1,OSA,TVS,TVSF
626180,2024-10-01 06:32:55.193,VALD-70662,Online,1,TOK,VAL,VALD
626181,2024-10-01 16:25:59.632,EAGC-89228,Online,1,TOK,EAG,EAGC
626182,2024-10-02 04:03:10.032,PCTA-58873,Online,1,TOK,PCT,PCTA
626183,2024-10-02 14:47:56.196,SALA-13420,Online,3,OSA,SAL,SALA
626184,2024-10-03 00:01:41.282,SALC-14541,Tienda,1,NAO,SAL,SALC
626185,2024-10-03 06:53:07.730,SVSB-99945,Online,1,YOK,SVS,SVSB
626186,2024-10-03 13:53:31.994,TVSC-32293,Online,1,TOK,TVS,TVSC
626187,2024-10-03 18:58:24.284,TCLB-22760,Online,2,SAI,TCL,TCLB
626188,2024-10-03 19:09:28.089,JUGC-55410,Online,1,SEN,JUG,JUGC
626189,2024-10-03 22:13:07.200,TVSG-30035,Online,1,TOK,TVS,TVSG
626190,2024-10-04 05:02:54.889,EAGB-64686,Online,1,FUK,EAG,EAGB
626191,2024-10-04 06:02:39.654,PMUB-81384,Online,1,NAO,PMU,PMUB
626192,2024-10-04 13:59:25.741,TVSH-94394,Online,1,TOK,TVS,TVSH
626193,2024-10-04 23:27:35.361,HINC-73541,Online,1,TOK,HIN,HINC
626194,2024-10-05 00:05:02.249,TVSE-31733,Online,1,KYO,TVS,TVSE
626195,2024-10-05 06:47:05.563,PMUC-44971,Online,1,TOK,PMU,PMUC
626196,2024-10-05 17:57:44.416,TVSK-97454,Online,1,OSA,TVS,TVSK
626197,2024-10-05 23:01:37.535,CAME-43041,Tienda,1,KAW,CAM,CAME
626198,2024-10-06 06:19:41.306,HOGB-92802,Online,1,TOK,HOG,HOGB
626199,2024-10-06 06:54:48.907,TVSF-52972,Online,1,YOK,TVS,TVSF
626200,2024-10-06 07:13:19.288,CAMB-72325,Tienda,1,OSA,CAM,CAMB
626201,2024-10-06 07:13:56.798,PMUF-90686,Tienda,1,TOK,PMU,PMUF
626202,2024-10-06 12:07:02.161,VALB-23835,Online,1,OSA,VAL,VALB
626203,2024-10-06 15:43:02.784,HINC-10939,Online,1,YOK,HIN,HINC
626204,2024-10-07 02:50:33.568,JUGC-29874,Online,3,NAO,JUG,JUGC
626205,2024-10-07 09:14:30.738,PMUB-20564,Online,1,KYO,PMU,PMUB
626206,2024-10-07 10:14:39.996,AUDA-69994,Online,1,OSA,AUD,AUDA
626207,2024-10-07 11:19:27.382,PCTF-64290,Online,3,KYO,PCT,PCTF
626208,2024-10-07 12:45:44.042,ELEC-75599,Online,3,OSA,ELE,ELEC
626209,2024-10-07 14:32:30.308,VALD-50052,Online,1,SAI,VAL,VALD
626210,2024-10-07 22:44:02.384,PMUB-64632,Online,1,YOK,PMU,PMUB
626211,2024-10-08 03:17:23.805,AUDC-77489,Online,1,TOK,AUD,AUDC
626212,2024-10-08 06:21:06.095,PMUF-91948,Online,2,HIR,PMU,PMUF
626213,2024-10-08 12:32:38.680,TCLA-18358,Tienda,1,OSA,TCL,TCLA
626214,2024-10-08 19:38:44.362,EAGC-76430,Tienda,2,OSA,EAG,EAGC
626215,2024-10-08 23:00:37.844,PMUC-76592,Online,1,TOK,PMU,PMUC
626216,2024-10-09 05:55:18.588,HIND-67560,Online,1,OKA,HIN,HIND
626217,2024-10-09 15:43:01.436,GFTA-84928,Online,3,NAO,GFT,GFTA
626218,2024-10-09 21:23:24.956,HINB-81416,Online,1,TOK,HIN,HINB
626219,2024-10-10 06:10:13.801,PCTE-43854,Online,1,HIR,PCT,PCTE
626220,2024-10-10 09:28:57.611,EAGA-33983,Online,2,TOK,EAG,EAGA
626221,2024-10-10 13:13:10.609,ELEH-84269,Online,1,KOB,ELE,ELEH
626222,2024-10-10 17:21:07.245,HINC-99639,Online,1,NAO,HIN,HINC
626223,2024-10-11 01:10:52.271,TREC-59280,Online,1,OSA,TRE,TREC
626224,2024-10-11 03:12:04.533,PMUD-39558,Online,3,YOK,PMU,PMUD
626225,2024-10-11 08:36:46.561,AUDG-75395,Online,1,OSA,AUD,AUDG
626226,2024-10-11 10:42:04.748,ELEG-27936,Online,1,TOK,ELE,ELEG
626227,2024-10-11 22:39:45.772,HINB-80143,Online,1,NAA,HIN,HINB
626228,2024-10-12 02:46:12.100,VALB-75862,Tienda,1,CHI,VAL,VALB
626229,2024-10-12 08:14:55.894,TVSA-69059,Online,1,OSA,TVS,TVSA
626230,2024-10-12 16:35:40.102,TVSB-25580,Tienda,1,TOK,TVS,TVSB
626231,2024-10-12 20:56:51.975,TVSB-60547,Online,1,OSA,TVS,TVSB
626232,2024-10-13 08:23:35.853,PCTF-64290,Online,2,TOK,PCT,PCTF
626233,2024-10-13 17:03:42.783,JUGB-60734,Tienda,1,TOK,JUG,JUGB
626234,2024-10-13 17:16:17.315,PCTF-64290,Online,1,TOK,PCT,PCTF
626235,2024-10-13 19:42:55.291,VALB-75592,Online,1,TOK,VAL,VALB
626236,2024-10-14 06:58:16.872,PCTF-75629,Online,3,YOK,PCT,PCTF
626237,2024-10-14 16:13:21.314,PMUC-72771,Online,3,TOK,PMU,PMUC
626238,2024-10-14 16:19:42.079,PMUC-95197,Online,1,YOK,PMU,PMUC
626239,2024-10-15 03:10:15.875,TREC-57141,Online,1,TOK,TRE,TREC
626240,2024-10-15 11:38:17.048,PMUA-32333,Online,1,TOK,PMU,PMUA
626241,2024-10-15 21:03:10.046,PMUE-20159,Online,1,KOB,PMU,PMUE
626242,2024-10-16 05:02:11.235,VJGA-88176,Online,1,TOK,VJG,VJGA
626243,2024-10-16 10:42:55.879,SALC-71987,Online,1,NAO,SAL,SALC
626244,2024-10-16 18:38:42.891,CAME-33056,Online,1,TOK,CAM,CAME
626245,2024-10-17 04:32:42.022,DEPB-60297,Online,2,OSA,DEP,DEPB
626246,2024-10-17 14:03:11.712,GFTB-92933,Online,1,OSA,GFT,GFTB
626247,2024-10-18 01:40:58.247,CAMB-91772,Online,2,TOK,CAM,CAMB
626248,2024-10-18 03:18:29.141,CAMF-10559,Online,3,TOK,CAM,CAMF
626249,2024-10-18 10:54:54.313,HIND-12319,Online,1,OSA,HIN,HIND
626250,2024-10-18 12:29:12.329,HOGB-62427,Online,1,TOK,HOG,HOGB
626251,2024-10-18 17:53:36.620,TVSD-34212,Online,1,TOK,TVS,TVSD
626252,2024-10-18 22:01:04.495,HOGC-38780,Tienda,2,HIR,HOG,HOGC
626253,2024-10-19 02:44:55.375,VALB-76040,Online,1,TOK,VAL,VALB
626254,2024-10-19 04:11:53.663,EAGA-87908,Online,1,TOK,EAG,EAGA
626255,2024-10-19 14:52:24.929,ELEB-46189,Tienda,1,NAO,ELE,ELEB
626256,2024-10-19 20:54:15.554,PMUB-53988,Online,1,KAW,PMU,PMUB
626257,2024-10-20 00:56:00.136,SALC-64898,Online,2,TOK,SAL,SALC
626258,2024-10-20 04:27:14.177,DEPB-60297,Tienda,1,YOK,DEP,DEPB
626259,2024-10-20 06:26:31.866,CAMG-32626,Online,2,OSA,CAM,CAMG
626260,2024-10-20 15:49:35.438,EAGB-52586,Tienda,3,OSA,EAG,EAGB
626261,2024-10-21 00:43:50.145,DEPB-60297,Online,1,FUK,DEP,DEPB
626262,2024-10-21 05:11:28.770,VALC-29478,Online,2,TOK,VAL,VALC
626263,2024-10-21 09:38:48.916,PMUF-91948,Online,1,TOK,PMU,PMUF
626264,2024-10-21 17:40:33.231,HINC-50077,Tienda,1,TOK,HIN,HINC
626265,2024-10-22 00:18:59.227,VALA-66912,Online,1,TOK,VAL,VALA
626266,2024-10-22 02:24:27.259,TVSA-69059,Online,1,YOK,TVS,TVSA
626267,2024-10-22 12:26:43.824,TVSF-79386,Online,1,TOK,TVS,TVSF
626268,2024-10-22 22:54:29.532,AUDF-41781,Online,2,TOK,AUD,AUDF
626269,2024-10-22 23:58:08.741,AUDD-14707,Online,1,TOK,AUD,AUDD
626270,2024-10-23 08:29:50.408,AUDC-81599,Online,2,KYO,AUD,AUDC
626271,2024-10-23 19:44:39.862,TVSC-95263,Online,3,TOK,TVS,TVSC
626272,2024-10-24 01:03:33.573,HINB-59918,Online,1,OSA,HIN,HINB
626273,2024-10-24 07:47:22.829,SALD-94853,Online,2,TOK,SAL,SALD
626274,2024-10-24 16:19:22.152,SALA-26965,Online,2,OSA,SAL,SALA
626275,2024-10-24 17:51:48.262,SVSB-30110,Online,2,NAO,SVS,SVSB
626276,2024-10-24 23:22:28.473,PMUD-72375,Online,1,OSA,PMU,PMUD
626277,2024-10-25 06:45:37.864,PMUE-62157,Online,1,OSA,PMU,PMUE
626278,2024-10-25 15:24:04.436,CAME-33056,Online,1,OSA,CAM,CAME
626279,2024-10-25 21:28:33.210,CAMC-34912,Tienda,1,OKA,CAM,CAMC
626280,2024-10-26 04:27:13.040,DEPC-83201,Online,1,KYO,DEP,DEPC
626281,2024-10-26 16:10:02.184,PMUB-92487,Online,1,OSA,PMU,PMUB
626282,2024-10-27 01:50:11.153,HOGA-39194,Online,1,TOK,HOG,HOGA
626283,2024-10-27 04:23:00.982,HINB-12013,Tienda,1,NAO,HIN,HINB
626284,2024-10-27 08:35:57.364,TVSB-66291,Tienda,1,HIR,TVS,TVSB
626285,2024-10-27 11:31:22.168,ELEH-59218,Tienda,1,OSA,ELE,ELEH
626286,2024-10-27 15:58:05.465,TCLB-22760,Online,1,TOK,TCL,TCLB
626287,2024-10-27 19:01:41.711,ELEB-45890,Online,1,TOK,ELE,ELEB
626288,2024-10-28 06:18:03.317,ELEE-71222,Online,1,FUK,ELE,ELEE
626289,2024-10-28 15:57:36.918,TVSH-10103,Online,1,TOK,TVS,TVSH
626290,2024-10-28 19:57:36.837,TVSA-19038,Online,1,OSA,TVS,TVSA
626291,2024-10-29 06:38:58.075,TVSK-52573,Online,1,YOK,TVS,TVSK
626292,2024-10-29 07:24:56.451,PCTG-79916,Online,1,NAO,PCT,PCTG
626293,2024-10-29 13:17:12.563,ELED-48374,Online,1,HIR,ELE,ELED
626294,2024-10-29 15:06:40.547,TREC-94463,Online,1,OSA,TRE,TREC
626295,2024-10-29 16:34:33.137,EAGC-95207,Tienda,2,HIR,EAG,EAGC
626296,2024-10-30 02:14:28.348,EAGA-77205,Online,1,KYO,EAG,EAGA
626297,2024-10-30 03:10:59.414,VALA-43378,Online,1,KYO,VAL,VALA
626298,2024-10-30 13:03:56.775,EAGC-95207,Online,1,SEN,EAG,EAGC
626299,2024-10-30 18:56:01.839,TVSC-31110,Online,1,OSA,TVS,TVSC
626300,2024-10-30 23:57:31.586,HOGB-68555,Online,1,SAP,HOG,HOGB
626301,2024-10-31 05:08:37.019,AUDG-95382,Online,1,YOK,AUD,AUDG
626302,2024-10-31 14:19:12.326,TCLC-70860,Online,2,TOK,TCL,TCLC
626303,2024-10-31 17:28:13.893,JUGB-13067,Tienda,2,NAO,JUG,JUGB
626304,2024-11-01 03:21:19.796,CAMD-91419,Online,1,TOK,CAM,CAMD
626305,2024-11-01 07:28:08.106,ELEA-95730,Tienda,1,OSA,ELE,ELEA
626306,2024-11-01 18:04:16.667,VALB-60728,Online,3,OSA,VAL,VALB
626307,2024-11-02 03:58:47.070,EAGA-72753,Online,1,OSA,EAG,EAGA
626308,2024-11-02 10:08:38.691,VALB-74131,Tienda,1,OSA,VAL,VALB
626309,2024-11-02 16:07:42.703,SVSB-70583,Online,1,TOK,SVS,SVSB
626310,2024-11-02 21:19:03.092,PCTE-51280,Tienda,1,OSA,PCT,PCTE
626311,2024-11-03 01:42:22.534,TREA-18786,Online,1,OSA,TRE,TREA
626312,2024-11-03 07:34:45.108,HIND-90525,Online,1,OSA,HIN,HIND
626313,2024-11-03 07:50:58.621,VJGC-22284,Online,1,TOK,VJG,VJGC
626314,2024-11-03 16:19:55.048,JUGA-11070,Online,1,TOK,JUG,JUGA
626315,2024-11-04 00:22:07.068,TVSG-27820,Tienda,1,OSA,TVS,TVSG
626316,2024-11-04 01:41:40.893,JUGA-75164,Online,1,TOK,JUG,JUGA
626317,2024-11-04 01:46:34.134,VJGC-22284,Online,2,TOK,VJG,VJGC
626318,2024-11-04 02:53:10.146,SALD-31997,Online,1,TOK,SAL,SALD
626319,2024-11-04 14:32:51.183,TREA-22580,Online,1,OSA,TRE,TREA
626320,2024-11-04 17:40:34.000,GFTB-83134,Online,1,SEN,GFT,GFTB
626321,2024-11-04 21:28:23.059,VALB-75592,Online,2,TOK,VAL,VALB
626322,2024-11-05 05:45:43.119,ELEG-27936,Online,3,YOK,ELE,ELEG
626323,2024-11-05 08:52:08.901,DEPC-83201,Online,1,TOK,DEP,DEPC
626324,2024-11-05 11:33:34.295,TCLB-73973,Tienda,1,OSA,TCL,TCLB
626325,2024-11-05 20:57:32.482,CAMG-19700,Online,1,OKA,CAM,CAMG
626326,2024-11-06 05:13:10.916,EAGB-87559,Online,1,TOK,EAG,EAGB
626327,2024-11-06 07:22:03.704,JUGA-79838,Online,3,NAO,JUG,JUGA
626328,2024-11-06 15:53:26.918,SVSA-57564,Online,1,TOK,SVS,SVSA
626329,2024-11-07 01:50:45.827,SALA-29719,Online,1,OKA,SAL,SALA
626330,2024-11-07 05:02:31.800,TVSC-89610,Online,1,YOK,TVS,TVSC
626331,2024-11-07 15:11:11.550,AUDF-40301,Online,1,CHI,AUD,AUDF
626332,2024-11-07 18:01:20.674,HOGC-31283,Online,1,OSA,HOG,HOGC
626333,2024-11-08 02:14:36.569,VJGA-75858,Online,1,TOK,VJG,VJGA
626334,2024-11-08 08:43:59.548,TVSE-38644,Online,1,TOK,TVS,TVSE
626335,2024-11-08 09:07:17.788,HINC-81170,Online,3,TOK,HIN,HINC
626336,2024-11-08 13:24:36.475,JUGB-42100,Tienda,1,OSA,JUG,JUGB
626337,2024-11-08 21:21:49.784,TREC-66159,Online,1,SAP,TRE,TREC
626338,2024-11-09 05:20:18.543,TVSE-31733,Tienda,1,TOK,TVS,TVSE
626339,2024-11-09 11:34:19.126,VALC-66861,Online,1,TOK,VAL,VALC
626340,2024-11-09 15:08:25.725,VALC-29478,Online,2,NAO,VAL,VALC
626341,2024-11-09 21:38:32.585,VALC-16514,Online,1,OSA,VAL,VALC
626342,2024-11-10 02:44:03.954,VALB-35187,Online,3,TOK,VAL,VALB
626343,2024-11-10 05:33:18.832,HOGA-66297,Online,1,TOK,HOG,HOGA
626344,2024-11-10 13:56:39.891,PCTE-31451,Tienda,1,TOK,PCT,PCTE
626345,2024-11-11 00:07:14.341,PCTC-97328,Online,1,OSA,PCT,PCTC
626346,2024-11-11 05:15:09.883,TVSH-10103,Online,1,SAI,TVS,TVSH
626347,2024-11-11 15:41:32.731,EAGA-72753,Online,1,KYO,EAG,EAGA
626348,2024-11-11 16:56:42.310,AUDD-14707,Online,1,KOB,AUD,AUDD
626349,2024-11-12 03:11:00.248,TVSC-89610,Online,1,OKA,TVS,TVSC
626350,2024-11-12 03:29:52.590,HINB-52731,Online,1,OSA,HIN,HINB
626351,2024-11-12 13:56:11.108,EAGA-54137,Online,2,TOK,EAG,EAGA
626352,2024-11-12 18:11:59.110,VALC-53268,Online,1,OSA,VAL,VALC
626353,2024-11-12 23:08:44.290,SALC-16651,Online,1,TOK,SAL,SALC
626354,2024-11-13 01:34:18.198,CAMD-97282,Online,1,OSA,CAM,CAMD
626355,2024-11-13 05:54:02.352,TVSB-66291,Online,2,TOK,TVS,TVSB
626356,2024-11-13 12:35:48.842,DEPC-53900,Online,1,TOK,DEP,DEPC
626357,2024-11-13 19:28:29.507,SVSA-57564,Online,1,OSA,SVS,SVSA
626358,2024-11-13 23:07:36.479,VALD-51795,Tienda,1,NAO,VAL,VALD
626359,2024-11-14 05:24:33.878,ELEC-63932,Online,1,TOK,ELE,ELEC
626360,2024-11-14 06:01:14.549,ELEH-84269,Online,1,YOK,ELE,ELEH
626361,2024-11-14 08:09:03.851,HOGC-31283,Tienda,1,TOK,HOG,HOGC
626362,2024-11-14 13:26:04.465,TREA-34304,Tienda,1,NAO,TRE,TREA
626363,2024-11-14 23:56:44.009,TVSE-66783,Tienda,1,TOK,TVS,TVSE
626364,2024-11-15 09:19:37.139,TVSA-81183,Online,3,KAW,TVS,TVSA
626365,2024-11-15 12:24:28.242,PMUA-18768,Tienda,3,OSA,PMU,PMUA
626366,2024-11-15 17:32:32.315,TREA-54559,Online,1,CHI,TRE,TREA
626367,2024-11-15 22:27:48.981,EAGA-72753,Tienda,3,NAA,EAG,EAGA
626368,2024-11-16 03:54:09.235,VALB-97710,Online,1,OKA,VAL,VALB
626369,2024-11-16 13:24:37.387,VJGB-40022,Tienda,3,TOK,VJG,VJGB
626370,2024-11-16 19:22:56.144,AUDC-81599,Online,1,CHI,AUD,AUDC
626371,2024-11-16 21:08:24.560,TVSB-65396,Online,1,NAO,TVS,TVSB
626372,2024-11-17 03:54:36.093,JUGA-76388,Online,1,FUK,JUG,JUGA
626373,2024-11-17 11:16:49.805,ELEF-39035,Online,1,NAO,ELE,ELEF
626374,2024-11-17 13:00:38.358,EAGA-33983,Online,1,TOK,EAG,EAGA
626375,2024-11-17 17:31:20.964,VALB-85023,Online,1,TOK,VAL,VALB
626376,2024-11-17 23:19:20.052,ELEH-59218,Online,1,TOK,ELE,ELEH
626377,2024-11-18 07:17:30.466,TREC-59280,Online,1,KYO,TRE,TREC
626378,2024-11-18 19:03:25.630,AUDE-67553,Tienda,1,TOK,AUD,AUDE
626379,2024-11-19 04:42:39.590,PMUB-71172,Online,1,SAP,PMU,PMUB
626380,2024-11-19 10:34:26.347,AUDC-81599,Online,1,OSA,AUD,AUDC
