Transaccion Num,Fecha y Hora,Cod Prod,Tipo Venta,Cantidad,Ciudad,Categoría,Subcategoría
629002,2026-09-03 22:11:30.787,AUDG-87751,Online,3,TOK,AUD,AUDG
629003,2026-09-04 08:28:33.673,SALB-86147,Online,1,OSA,SAL,SALB
629004,2026-09-04 15:11:38.635,TVSC-36989,Online,2,TOK,TVS,TVSC
629005,2026-09-04 16:11:49.849,HIND-99500,Online,1,YOK,HIN,HIND
629006,2026-09-04 17:46:05.136,ELEA-95730,Tienda,1,YOK,ELE,ELEA
629007,2026-09-04 22:16:28.635,PCTE-43854,Tienda,1,NAO,PCT,PCTE
629008,2026-09-05 05:39:57.686,TREA-12574,Online,3,YOK,TRE,TREA
629009,2026-09-05 06:32:38.306,PMUA-22761,Online,1,TOK,PMU,PMUA
629010,2026-09-05 07:57:17.264,HOGB-62427,Online,1,YOK,HOG,HOGB
629011,2026-09-05 15:32:07.034,EAGA-50329,Tienda,1,OSA,EAG,EAGA
629012,2026-09-05 17:09:27.358,TVSF-97496,Online,1,NAO,TVS,TVSF
629013,2026-09-06 03:24:51.824,HOGB-92802,Online,1,OSA,HOG,HOGB
629014,2026-09-06 04:39:36.223,TVSG-27820,Online,1,KOB,TVS,TVSG
629015,2026-09-06 12:30:05.334,PCTE-88935,Tienda,1,NAO,PCT,PCTE
629016,2026-09-06 20:38:36.650,JUGA-76388,Online,1,NAO,JUG,JUGA
629017,2026-09-07 07:29:17.894,PMUF-98447,Online,3,OSA,PMU,PMUF
629018,2026-09-07 18:18:04.570,CAMD-15276,Online,2,OSA,CAM,CAMD
629019,2026-09-07 21:29:25.387,DEPB-36492,Online,2,OSA,DEP,DEPB
629020,2026-09-08 02:17:12.173,AUDE-67553,Online,1,TOK,AUD,AUDE
629021,2026-09-08 04:30:44.480,PCTF-23943,Online,1,YOK,PCT,PCTF
629022,2026-09-08 09:02:41.523,TVSC-14729,Online,1,TOK,TVS,TVSC
629023,2026-09-08 15:34:25.231,AUDC-38249,Online,1,OSA,AUD,AUDC
629024,2026-09-08 17:22:58.147,CAMG-36891,Online,1,OSA,CAM,CAMG
629025,2026-09-08 23:21:19.689,TREB-61270,Online,1,HIR,TRE,TREB
629026,2026-09-09 04:17:55.006,AUDC-81599,Online,1,OSA,AUD,AUDC
629027,2026-09-09 14:44:48.149,HOGA-90043,Online,1,TOK,HOG,HOGA
629028,2026-09-09 18:58:36.302,HIND-90525,Online,2,TOK,HIN,HIND
629029,2026-09-09 23:31:27.819,CAME-16638,Online,1,TOK,CAM,CAME
629030,2026-09-10 02:08:35.162,TCLB-84177,Online,2,TOK,TCL,TCLB
629031,2026-09-10 07:02:18.138,VALB-85841,Online,1,KYO,VAL,VALB
629032,2026-09-10 09:07:44.789,HOGB-23676,Online,1,NAO,HOG,HOGB
629033,2026-09-10 17:50:44.217,AUDA-69994,Online,1,KYO,AUD,AUDA
629034,2026-09-11 05:29:09.729,ELEC-38990,Online,1,OSA,ELE,ELEC
629035,2026-09-11 11:15:31.509,EAGB-18443,Online,1,NAO,EAG,EAGB
629036,2026-09-11 15:45:27.231,TVSC-15871,Online,1,HIR,TVS,TVSC
629037,2026-09-11 19:11:32.064,VJGA-17330,Online,3,TOK,VJG,VJGA
629038,2026-09-11 22:13:11.311,AUDG-75395,Tienda,3,YOK,AUD,AUDG
629039,2026-09-12 09:36:21.843,SALA-29719,Online,3,OSA,SAL,SALA
629040,2026-09-12 17:04:00.347,PMUF-42172,Online,1,SAI,PMU,PMUF
629041,2026-09-13 02:24:21.392,TVSH-51985,Online,2,TOK,TVS,TVSH
629042,2026-09-13 10:22:45.993,TVSG-43857,Tienda,1,TOK,TVS,TVSG
629043,2026-09-13 17:00:04.688,AUDF-93663,Online,1,TOK,AUD,AUDF
629044,2026-09-14 04:07:06.612,SVSB-70583,Online,1,TOK,SVS,SVSB
629045,2026-09-14 07:33:30.443,TVSC-89610,Online,1,SAP,TVS,TVSC
629046,2026-09-14 08:22:19.598,CAMD-99456,Online,1,TOK,CAM,CAMD
629047,2026-09-14 11:35:41.500,CAMC-34912,Tienda,2,KYO,CAM,CAMC
629048,2026-09-14 12:53:32.595,SALC-35708,Tienda,1,OSA,SAL,SALC
629049,2026-09-14 18:58:43.663,TVSE-57605,Online,1,KAW,TVS,TVSE
629050,2026-09-15 05:58:20.020,PMUC-95197,Online,1,TOK,PMU,PMUC
629051,2026-09-15 08:58:23.546,JUGA-11070,Online,2,TOK,JUG,JUGA
629052,2026-09-15 19:53:27.533,AUDA-69994,Online,1,NAO,AUD,AUDA
629053,2026-09-15 23:37:49.546,PMUE-20159,Online,1,OSA,PMU,PMUE
629054,2026-09-16 07:38:08.779,HINC-10939,Online,1,KYO,HIN,HINC
629055,2026-09-16 17:49:31.830,TCLA-18358,Online,1,TOK,TCL,TCLA
629056,2026-09-16 20:59:22.604,TVSF-74699,Online,1,NAO,TVS,TVSF
629057,2026-09-17 00:32:07.238,ELED-58763,Online,1,TOK,ELE,ELED
629058,2026-09-17 10:28:44.560,VJGA-32969,Online,1,TOK,VJG,VJGA
629059,2026-09-17 16:57:23.566,TREA-32333,Online,1,KOB,TRE,TREA
629060,2026-09-17 20:33:20.342,PCTC-51525,Online,1,OSA,PCT,PCTC
629061,2026-09-18 03:26:53.973,SALA-29807,Online,1,TOK,SAL,SALA
629062,2026-09-18 11:26:06.976,VALB-67289,Online,1,OSA,VAL,VALB
629063,2026-09-18 19:44:39.898,TVSF-65724,Online,1,TOK,TVS,TVSF
629064,2026-09-19 05:12:56.879,ELEF-66710,Online,1,TOK,ELE,ELEF
629065,2026-09-19 05:15:37.066,SALB-57342,Online,1,TOK,SAL,SALB
629066,2026-09-19 16:04:29.083,AUDG-52341,Online,1,YOK,AUD,AUDG
629067,2026-09-20 01:49:19.218,TREB-96123,Online,1,TOK,TRE,TREB
629068,2026-09-20 04:44:20.812,DEPC-31630,Online,1,TOK,DEP,DEPC
629069,2026-09-20 15:52:47.681,HINC-68874,Online,1,OSA,HIN,HINC
629070,2026-09-21 02:18:52.641,ELEA-94156,Online,1,YOK,ELE,ELEA
629071,2026-09-21 05:38:21.951,TREC-55476,Tienda,1,YOK,TRE,TREC
629072,2026-09-21 15:33:48.819,SVSB-70583,Online,1,OSA,SVS,SVSB
629073,2026-09-21 21:09:38.185,PCTF-40305,Online,2,OSA,PCT,PCTF
629074,2026-09-22 04:28:19.592,AUDA-83559,Tienda,1,TOK,AUD,AUDA
629075,2026-09-22 13:32:14.294,CAMG-19700,Tienda,1,TOK,CAM,CAMG
629076,2026-09-22 20:35:40.596,HOGA-66297,Tienda,1,OSA,HOG,HOGA
629077,2026-09-23 01:15:11.870,ELEE-71222,Tienda,1,TOK,ELE,ELEE
629078,2026-09-23 01:28:42.831,TVSF-51846,Online,1,YOK,TVS,TVSF
629079,2026-09-23 10:34:47.331,PCTC-97328,Online,1,TOK,PCT,PCTC
629080,2026-09-23 14:01:48.862,AUDF-48133,Tienda,1,OSA,AUD,AUDF
629081,2026-09-24 00:10:57.609,PCTA-60986,Online,3,TOK,PCT,PCTA
629082,2026-09-24 11:40:51.402,EAGA-50329,Online,2,NAO,EAG,EAGA
629083,2026-09-24 18:43:42.533,TVSA-19038,Online,1,OSA,TVS,TVSA
629084,2026-09-25 06:39:13.999,TVSK-49740,Online,1,NAO,TVS,TVSK
629085,2026-09-25 11:55:50.132,TVSH-58041,Online,1,OSA,TVS,TVSH
629086,2026-09-25 17:59:06.984,TCLA-36993,Online,3,TOK,TCL,TCLA
629087,2026-09-26 04:41:35.213,CAMG-36891,Online,2,TOK,CAM,CAMG
629088,2026-09-26 06:36:40.727,CAME-54202,Online,1,KYO,CAM,CAME
629089,2026-09-26 16:17:31.180,SVSA-59442,Tienda,1,OSA,SVS,SVSA
629090,2026-09-26 22:29:50.976,PCTE-88423,Online,1,OSA,PCT,PCTE
629091,2026-09-27 02:55:53.566,SVSB-99945,Online,1,OSA,SVS,SVSB
629092,2026-09-27 11:12:32.113,SALD-94853,Online,1,TOK,SAL,SALD
629093,2026-09-27 13:20:36.645,CAMB-73801,Online,1,NAO,CAM,CAMB
629094,2026-09-27 15:04:56.013,SVSC-14017,Online,1,OSA,SVS,SVSC
629095,2026-09-28 01:29:58.997,EAGA-86383,Online,2,YOK,EAG,EAGA
629096,2026-09-28 02:58:39.398,TCLB-73973,Tienda,1,YOK,TCL,TCLB
629097,2026-09-28 10:36:05.035,EAGA-50329,Online,1,TOK,EAG,EAGA
629098,2026-09-28 15:44:48.757,PCTE-51280,Tienda,1,OSA,PCT,PCTE
629099,2026-09-29 01:03:51.247,TVSG-48830,Online,1,OSA,TVS,TVSG
629100,2026-09-29 06:32:10.706,CAMG-22492,Online,1,OSA,CAM,CAMG
629101,2026-09-29 13:08:00.649,EAGA-42140,Online,3,NAO,EAG,EAGA
629102,2026-09-29 14:04:37.765,HIND-99500,Online,1,TOK,HIN,HIND
629103,2026-09-30 00:01:40.837,PMUC-64474,Online,1,TOK,PMU,PMUC
629104,2026-09-30 02:48:57.880,TVSB-66458,Online,1,OSA,TVS,TVSB
629105,2026-09-30 09:46:10.274,PMUA-22761,Online,1,KYO,PMU,PMUA
629106,2026-09-30 09:47:41.453,VALC-66861,Online,1,OSA,VAL,VALC
629107,2026-09-30 17:12:31.121,CAMF-87569,Tienda,1,FUK,CAM,CAMF
629108,2026-10-01 04:19:47.332,PMUE-65102,Tienda,1,YOK,PMU,PMUE
629109,2026-10-01 11:03:13.619,EAGB-35294,Online,2,YOK,EAG,EAGB
629110,2026-10-01 17:12:59.127,CAME-16638,Online,3,YOK,CAM,CAME
629111,2026-10-02 00:55:29.888,JUGB-71287,Online,3,OSA,JUG,JUGB
629112,2026-10-02 01:24:32.606,GFTB-28763,Online,1,YOK,GFT,GFTB
629113,2026-10-02 08:45:06.653,HOGC-31342,Online,1,KYO,HOG,HOGC
629114,2026-10-02 13:21:28.006,TVSC-89610,Online,1,NAA,TVS,TVSC
629115,2026-10-02 23:58:25.636,TVSH-51985,Online,2,NAO,TVS,TVSH
629116,2026-10-03 07:24:23.432,TVSF-65724,Online,1,NAO,TVS,TVSF
629117,2026-10-03 12:13:03.971,HINA-31878,Online,2,NAO,HIN,HINA
629118,2026-10-03 22:51:46.984,CAMF-35067,Online,1,NAO,CAM,CAMF
629119,2026-10-04 02:36:42.643,TVSH-48777,Online,1,TOK,TVS,TVSH
629120,2026-10-04 04:54:27.200,VALC-92225,Online,1,KYO,VAL,VALC
629121,2026-10-04 10:19:58.207,PMUA-91660,Tienda,1,NAO,PMU,PMUA
629122,2026-10-04 10:57:11.789,ELEH-38761,Tienda,1,NAO,ELE,ELEH
629123,2026-10-04 22:42:18.597,TVSH-94394,Online,1,NAO,TVS,TVSH
629124,2026-10-04 22:56:16.949,VALC-66861,Online,1,KYO,VAL,VALC
629125,2026-10-05 10:01:10.578,PCTB-11336,Tienda,1,OSA,PCT,PCTB
629126,2026-10-05 17:06:15.116,SALA-29807,Online,1,TOK,SAL,SALA
629127,2026-10-05 21:25:05.433,JUGC-88258,Online,1,NAO,JUG,JUGC
629128,2026-10-06 07:48:48.251,PCTD-90095,Online,1,NAA,PCT,PCTD
629129,2026-10-06 14:54:10.678,CAMG-77378,Online,2,TOK,CAM,CAMG
629130,2026-10-06 17:18:59.211,ELED-72973,Online,1,YOK,ELE,ELED
629131,2026-10-07 03:55:41.548,PMUF-20641,Online,3,OSA,PMU,PMUF
629132,2026-10-07 04:09:29.075,TREA-32333,Online,1,KYO,TRE,TREA
629133,2026-10-07 07:53:35.454,HINC-62430,Online,1,OSA,HIN,HINC
629134,2026-10-07 08:46:15.633,TVSA-28885,Online,1,OSA,TVS,TVSA
629135,2026-10-07 11:20:03.008,ELEG-76662,Online,2,YOK,ELE,ELEG
629136,2026-10-07 13:01:37.366,PCTA-27622,Online,1,NAA,PCT,PCTA
629137,2026-10-07 22:51:32.372,GFTA-22489,Online,1,SEN,GFT,GFTA
629138,2026-10-07 23:24:20.690,PCTF-27094,Tienda,1,TOK,PCT,PCTF
629139,2026-10-08 09:31:37.828,PCTG-55933,Online,1,TOK,PCT,PCTG
629140,2026-10-08 12:37:51.002,VJGB-40022,Online,1,NAO,VJG,VJGB
629141,2026-10-08 16:35:54.020,CAMB-72325,Online,1,NAO,CAM,CAMB
629142,2026-10-09 00:58:45.329,CAME-95304,Online,1,OSA,CAM,CAME
629143,2026-10-09 07:02:27.033,PCTE-88423,Online,1,HIR,PCT,PCTE
629144,2026-10-09 10:48:51.584,HIND-90525,Online,1,KAW,HIN,HIND
629145,2026-10-09 12:45:35.646,SALC-77908,Online,3,YOK,SAL,SALC
629146,2026-10-09 19:19:17.636,JUGA-55990,Online,1,OSA,JUG,JUGA
629147,2026-10-09 23:07:44.446,TVSD-67001,Online,1,TOK,TVS,TVSD
629148,2026-10-10 00:04:59.238,CAME-36070,Online,2,HIR,CAM,CAME
629149,2026-10-10 03:22:12.477,AUDA-45895,Online,1,KOB,AUD,AUDA
629150,2026-10-10 13:11:15.584,TREC-55476,Online,1,TOK,TRE,TREC
629151,2026-10-10 23:51:55.323,HIND-67560,Online,1,YOK,HIN,HIND
629152,2026-10-11 10:01:05.211,TCLA-18358,Tienda,1,TOK,TCL,TCLA
629153,2026-10-11 12:34:07.527,EAGA-86383,Online,3,SEN,EAG,EAGA
629154,2026-10-11 12:45:29.262,EAGA-77205,Online,1,OKA,EAG,EAGA
629155,2026-10-11 13:18:37.716,VALC-92225,Tienda,3,TOK,VAL,VALC
629156,2026-10-11 23:32:03.928,SVSA-27487,Online,1,KYO,SVS,SVSA
629157,2026-10-12 03:26:53.372,GFTB-12530,Tienda,3,TOK,GFT,GFTB
629158,2026-10-12 04:11:43.564,TVSK-49778,Tienda,1,TOK,TVS,TVSK
629159,2026-10-12 08:58:39.648,TVSB-29437,Online,3,TOK,TVS,TVSB
629160,2026-10-12 16:08:02.732,HINC-81170,Online,1,NAO,HIN,HINC
629161,2026-10-12 17:19:57.029,TREB-61270,Tienda,1,NAO,TRE,TREB
629162,2026-10-12 22:44:35.564,TCLB-22760,Online,1,TOK,TCL,TCLB
629163,2026-10-12 23:25:46.009,AUDC-38249,Online,1,TOK,AUD,AUDC
629164,2026-10-13 05:41:11.552,PCTA-60986,Online,3,TOK,PCT,PCTA
629165,2026-10-13 12:41:49.867,ELEF-66710,Online,2,TOK,ELE,ELEF
629166,2026-10-13 18:06:11.319,AUDA-76685,Online,1,OSA,AUD,AUDA
629167,2026-10-14 01:48:31.884,AUDD-51870,Online,1,TOK,AUD,AUDD
629168,2026-10-14 03:51:18.769,TREC-57141,Online,3,YOK,TRE,TREC
629169,2026-10-14 07:42:51.253,GFTB-25314,Online,2,OSA,GFT,GFTB
629170,2026-10-14 14:40:59.133,PMUC-85322,Online,1,TOK,PMU,PMUC
629171,2026-10-14 20:16:53.476,CAMB-75691,Online,1,YOK,CAM,CAMB
629172,2026-10-14 22:47:43.177,EAGC-95207,Tienda,1,OSA,EAG,EAGC
629173,2026-10-15 04:46:49.942,CAMG-19700,Online,1,CHI,CAM,CAMG
629174,2026-10-15 14:12:06.498,TCLB-84177,Online,1,OSA,TCL,TCLB
629175,2026-10-15 18:26:47.501,SALC-35708,Online,2,TOK,SAL,SALC
629176,2026-10-16 06:15:33.351,CAMF-35067,Online,1,TOK,CAM,CAMF
629177,2026-10-16 17:29:53.367,HINB-12013,Online,1,TOK,HIN,HINB
629178,2026-10-16 20:33:25.497,VALC-16514,Online,1,TOK,VAL,VALC
629179,2026-10-17 00:33:00.532,PMUE-65102,Online,1,TOK,PMU,PMUE
629180,2026-10-17 10:20:40.773,TVSC-15871,Tienda,1,SEN,TVS,TVSC
629181,2026-10-17 20:22:46.727,ELEF-97191,Online,2,TOK,ELE,ELEF
629182,2026-10-18 07:46:29.698,VALC-36991,Tienda,1,KYO,VAL,VALC
629183,2026-10-18 16:25:35.415,TVSB-66458,Online,1,TOK,TVS,TVSB
629184,2026-10-18 22:02:50.370,TVSG-83930,Online,2,SAP,TVS,TVSG
629185,2026-10-19 07:41:19.943,JUGC-55410,Online,1,NAA,JUG,JUGC
629186,2026-10-19 08:49:24.985,EAGA-77205,Online,1,TOK,EAG,EAGA
629187,2026-10-19 17:59:34.851,EAGB-93833,Online,3,YOK,EAG,EAGB
629188,2026-10-20 00:53:47.144,EAGA-77205,Online,1,TOK,EAG,EAGA
629189,2026-10-20 09:44:54.367,CAMB-33140,Online,1,TOK,CAM,CAMB
629190,2026-10-20 15:33:31.898,HINC-62430,Online,1,TOK,HIN,HINC
629191,2026-10-20 18:13:58.668,VJGC-82268,Online,1,TOK,VJG,VJGC
629192,2026-10-21 03:14:49.424,AUDG-52341,Tienda,1,YOK,AUD,AUDG
629193,2026-10-21 08:09:46.653,TVSC-39806,Online,2,OSA,TVS,TVSC
629194,2026-10-21 17:22:46.617,DEPC-46624,Online,1,NAO,DEP,DEPC
629195,2026-10-21 23:54:05.758,AUDD-19098,Tienda,1,TOK,AUD,AUDD
629196,2026-10-22 10:24:47.939,JUGC-20500,Online,1,HIR,JUG,JUGC
629197,2026-10-22 13:42:50.839,VALC-33154,Online,1,NAO,VAL,VALC
629198,2026-10-22 23:13:28.971,HOGC-31342,Online,1,TOK,HOG,HOGC
629199,2026-10-23 09:47:04.245,PCTG-79916,Online,1,NAO,PCT,PCTG
629200,2026-10-23 20:47:11.194,VJGB-40022,Online,1,TOK,VJG,VJGB
629201,2026-10-24 00:50:51.191,CAMB-91772,Online,1,OSA,CAM,CAMB
629202,2026-10-24 01:23:11.767,TVSB-66291,Online,2,TOK,TVS,TVSB
629203,2026-10-24 02:04:20.730,TVSB-98079,Tienda,1,TOK,TVS,TVSB
629204,2026-10-24 04:19:48.889,ELEE-74121,Tienda,3,SEN,ELE,ELEE
629205,2026-10-24 06:32:07.188,SALA-13420,Online,1,TOK,SAL,SALA
629206,2026-10-24 16:34:57.434,HINC-99639,Online,1,NAO,HIN,HINC
629207,2026-10-24 21:26:43.689,SVSB-78752,Online,1,SEN,SVS,SVSB
629208,2026-10-24 23:38:41.385,EAGC-20117,Online,1,TOK,EAG,EAGC
629209,2026-10-25 07:42:22.244,HOGB-68555,Tienda,1,KAW,HOG,HOGB
629210,2026-10-25 17:39:34.682,SALB-55826,Online,1,TOK,SAL,SALB
629211,2026-10-26 03:55:44.886,TVSB-75678,Online,1,TOK,TVS,TVSB
629212,2026-10-26 13:00:50.514,VJGC-17993,Online,1,TOK,VJG,VJGC
629213,2026-10-26 21:14:39.409,TCLA-81111,Online,1,TOK,TCL,TCLA
629214,2026-10-27 06:00:31.356,JUGB-13067,Online,1,TOK,JUG,JUGB
629215,2026-10-27 12:11:43.063,DEPC-36340,Online,1,TOK,DEP,DEPC
629216,2026-10-27 17:54:53.163,PMUB-93875,Online,1,KYO,PMU,PMUB
629217,2026-10-27 21:44:38.290,TVSG-48830,Online,1,NAO,TVS,TVSG
629218,2026-10-28 02:12:46.601,PCTG-71022,Tienda,1,KYO,PCT,PCTG
629219,2026-10-28 11:17:58.049,TVSA-47994,Online,1,TOK,TVS,TVSA
629220,2026-10-28 20:40:55.633,VALA-86017,Online,2,CHI,VAL,VALA
629221,2026-10-29 04:38:42.926,SALC-66746,Online,1,TOK,SAL,SALC
629222,2026-10-29 14:56:37.193,TREC-60672,Online,1,TOK,TRE,TREC
629223,2026-10-29 16:01:34.432,ELEE-79787,Tienda,1,OSA,ELE,ELEE
629224,2026-10-29 19:02:08.883,TVSC-48439,Online,1,TOK,TVS,TVSC
629225,2026-10-30 05:14:52.190,CAMD-50650,Online,1,KYO,CAM,CAMD
629226,2026-10-30 16:21:29.655,VJGA-70297,Online,2,YOK,VJG,VJGA
629227,2026-10-30 21:46:06.919,TREB-61270,Online,3,TOK,TRE,TREB
629228,2026-10-31 07:26:49.355,SALA-92498,Online,1,YOK,SAL,SALA
629229,2026-10-31 07:43:39.079,ELEC-38990,Online,3,OSA,ELE,ELEC
629230,2026-10-31 13:18:24.338,GFTB-59305,Online,1,NAO,GFT,GFTB
629231,2026-10-31 23:58:17.808,EAGB-93833,Online,1,TOK,EAG,EAGB
629232,2026-11-01 05:33:37.777,AUDC-26674,Online,2,OSA,AUD,AUDC
629233,2026-11-01 13:22:23.225,PCTA-79303,Online,3,YOK,PCT,PCTA
629234,2026-11-02 00:52:44.453,PCTC-70856,Online,1,NAO,PCT,PCTC
629235,2026-11-02 08:57:42.335,EAGA-34753,Online,1,TOK,EAG,EAGA
629236,2026-11-02 18:27:02.044,PCTB-10627,Online,1,TOK,PCT,PCTB
629237,2026-11-03 04:19:29.372,JUGB-71287,Online,1,TOK,JUG,JUGB
629238,2026-11-03 07:56:17.837,JUGB-18137,Online,1,YOK,JUG,JUGB
629239,2026-11-03 16:37:58.022,EAGB-93225,Online,3,TOK,EAG,EAGB
629240,2026-11-03 22:21:17.707,DEPB-31559,Online,1,CHI,DEP,DEPB
629241,2026-11-03 22:53:45.390,SVSC-14017,Online,1,OSA,SVS,SVSC
629242,2026-11-04 01:22:23.891,JUGB-71287,Online,1,YOK,JUG,JUGB
629243,2026-11-04 10:19:50.152,VALD-41757,Online,1,YOK,VAL,VALD
629244,2026-11-04 10:42:48.327,CAMG-32626,Online,1,TOK,CAM,CAMG
629245,2026-11-04 18:49:07.298,CAMD-99456,Online,1,NAA,CAM,CAMD
629246,2026-11-04 23:33:19.984,HOGC-38780,Tienda,2,TOK,HOG,HOGC
629247,2026-11-05 03:47:26.100,TREA-84298,Tienda,1,KAW,TRE,TREA
629248,2026-11-05 08:33:05.519,VALB-17575,Online,1,YOK,VAL,VALB
629249,2026-11-05 19:39:24.759,PMUE-67482,Online,1,KOB,PMU,PMUE
629250,2026-11-06 05:02:35.463,PCTF-73347,Online,1,OSA,PCT,PCTF
629251,2026-11-06 05:53:54.176,TVSC-48439,Online,1,TOK,TVS,TVSC
629252,2026-11-06 13:32:28.278,TREB-15387,Online,3,OSA,TRE,TREB
629253,2026-11-07 00:37:25.800,TVSG-27820,Online,3,TOK,TVS,TVSG
629254,2026-11-07 09:27:15.225,TVSK-49740,Online,1,TOK,TVS,TVSK
629255,2026-11-07 10:40:08.060,SALB-57342,Online,1,NAO,SAL,SALB
629256,2026-11-07 19:28:47.118,TREA-84298,Online,1,TOK,TRE,TREA
629257,2026-11-07 21:42:18.273,CAMD-91108,Online,1,TOK,CAM,CAMD
629258,2026-11-08 04:15:58.129,VALD-70662,Online,1,TOK,VAL,VALD
629259,2026-11-08 13:31:13.550,GFTA-36137,Online,1,KYO,GFT,GFTA
629260,2026-11-08 21:48:59.567,SALC-74981,Online,1,NAO,SAL,SALC
629261,2026-11-09 08:40:44.527,PMUF-98447,Online,3,NAA,PMU,PMUF
629262,2026-11-09 15:31:36.751,AUDG-29794,Online,1,TOK,AUD,AUDG
629263,2026-11-09 21:01:43.815,PMUD-72375,Online,1,YOK,PMU,PMUD
629264,2026-11-10 03:41:42.185,AUDD-31740,Online,1,NAO,AUD,AUDD
629265,2026-11-10 12:25:00.440,CAMC-34912,Online,1,TOK,CAM,CAMC
629266,2026-11-10 19:34:26.560,JUGA-48800,Online,1,KOB,JUG,JUGA
629267,2026-11-10 20:54:13.683,ELEF-63029,Online,2,TOK,ELE,ELEF
629268,2026-11-11 00:10:26.938,EAGC-97682,Online,1,YOK,EAG,EAGC
629269,2026-11-11 10:42:26.242,SALD-19802,Online,3,TOK,SAL,SALD
629270,2026-11-11 15:49:50.408,TVSF-52972,Online,2,OSA,TVS,TVSF
629271,2026-11-12 03:22:57.825,AUDA-30254,Online,1,TOK,AUD,AUDA
629272,2026-11-12 06:46:27.310,VALD-51795,Online,3,OSA,VAL,VALD
629273,2026-11-12 07:47:19.247,TVSG-43857,Online,1,NAO,TVS,TVSG
629274,2026-11-12 19:11:04.695,TREC-57141,Online,1,TOK,TRE,TREC
629275,2026-11-12 21:05:06.486,TVSH-91349,Online,1,KYO,TVS,TVSH
629276,2026-11-13 07:19:35.427,DEPC-75065,Online,2,OSA,DEP,DEPC
629277,2026-11-13 12:37:37.675,ELEB-46189,Tienda,1,OSA,ELE,ELEB
629278,2026-11-13 21:19:43.051,TVSG-27820,Tienda,1,SAI,TVS,TVSG
629279,2026-11-14 05:04:21.502,DEPB-60297,Online,2,SAI,DEP,DEPB
629280,2026-11-14 16:09:44.392,PCTC-97328,Online,1,TOK,PCT,PCTC
629281,2026-11-15 03:09:44.755,PMUD-11547,Online,1,SAI,PMU,PMUD
629282,2026-11-15 14:09:18.140,SALC-56522,Online,1,OSA,SAL,SALC
629283,2026-11-16 00:03:22.975,TREA-15691,Online,1,TOK,TRE,TREA
629284,2026-11-16 11:23:22.221,JUGA-37600,Online,1,TOK,JUG,JUGA
629285,2026-11-16 14:21:45.565,CAMG-19965,Online,1,TOK,CAM,CAMG
629286,2026-11-16 17:01:57.007,TVSD-67001,Online,1,YOK,TVS,TVSD
629287,2026-11-16 19:23:22.185,ELEE-71222,Online,1,FUK,ELE,ELEE
629288,2026-11-17 04:32:08.331,CAMC-26079,Online,1,KYO,CAM,CAMC
629289,2026-11-17 04:44:49.841,VALB-97710,Online,1,OSA,VAL,VALB
629290,2026-11-17 08:40:31.764,PMUA-18768,Online,1,YOK,PMU,PMUA
629291,2026-11-17 18:22:59.770,CAMB-76266,Online,1,TOK,CAM,CAMB
629292,2026-11-18 03:45:18.971,SALC-56522,Online,1,TOK,SAL,SALC
629293,2026-11-18 06:47:13.563,JUGB-51642,Online,1,OSA,JUG,JUGB
629294,2026-11-18 08:18:25.495,SVSA-27487,Tienda,2,KYO,SVS,SVSA
629295,2026-11-18 18:24:21.813,VJGA-63405,Online,1,TOK,VJG,VJGA
629296,2026-11-18 22:37:48.428,HIND-24820,Online,3,NAO,HIN,HIND
629297,2026-11-19 01:34:15.647,EAGC-60739,Online,1,OSA,EAG,EAGC
629298,2026-11-19 08:35:28.353,TREA-92263,Online,1,NAA,TRE,TREA
629299,2026-11-19 13:08:01.851,AUDB-40774,Online,2,OSA,AUD,AUDB
629300,2026-11-19 20:53:22.308,EAGA-51758,Online,2,TOK,EAG,EAGA
629301,2026-11-20 08:33:00.785,ELEH-38761,Online,1,TOK,ELE,ELEH
629302,2026-11-20 12:37:00.181,VALC-77528,Online,1,TOK,VAL,VALC
629303,2026-11-21 00:28:11.397,AUDE-80545,Online,2,OSA,AUD,AUDE
629304,2026-11-21 11:36:17.032,AUDF-36007,Online,1,OSA,AUD,AUDF
629305,2026-11-21 12:27:56.187,DEPC-49398,Online,3,TOK,DEP,DEPC
629306,2026-11-21 15:55:58.721,GFTB-83134,Tienda,1,TOK,GFT,GFTB
629307,2026-11-21 17:00:15.131,HINB-61066,Online,1,YOK,HIN,HINB
629308,2026-11-22 03:16:14.532,VJGA-32969,Tienda,2,TOK,VJG,VJGA
629309,2026-11-22 13:44:57.913,TVSG-52521,Online,1,YOK,TVS,TVSG
629310,2026-11-22 20:38:58.387,TVSK-97454,Online,2,TOK,TVS,TVSK
629311,2026-11-22 21:18:57.763,PCTF-57658,Online,2,SAI,PCT,PCTF
629312,2026-11-23 00:12:34.316,ELEC-11465,Tienda,1,YOK,ELE,ELEC
629313,2026-11-23 00:40:53.810,HIND-90525,Online,3,OSA,HIN,HIND
629314,2026-11-23 08:08:17.978,PCTA-27622,Tienda,3,TOK,PCT,PCTA
629315,2026-11-23 14:29:34.260,PMUB-42684,Tienda,1,NAO,PMU,PMUB
629316,2026-11-23 15:23:55.300,PCTE-31451,Online,2,TOK,PCT,PCTE
629317,2026-11-23 17:18:13.626,HOGA-66297,Online,2,YOK,HOG,HOGA
629318,2026-11-24 02:34:52.979,GFTB-83134,Tienda,1,YOK,GFT,GFTB
629319,2026-11-24 05:15:21.037,CAME-43041,Tienda,1,KYO,CAM,CAME
